Plain_text,Cipher_text
he did ask i heard him clearly  we already know his name and shit,0c3c7833354f9053e94daee9037b754446cc04b253af22df0ab3b86f2feda541e1dc5441d538aededef4fcdb9c0d4dcf27257ee5cb9c79981073652b293a26631ffb04a5dc377d90f6db37e263a5cd0e
when he said i go to the gym we were both like  que ? lmaooooooooo,092d1c428a72e57a9f024f4706237f69d3538e24b2601ecfa24190a5ab7f8dc8404db7766a191d9149eeaaa20495c4fd444f4a76e3de1ea41def6f3f342e38984a22433944cfc46b7fd5067e0552555c
peroooo queee sexy,da245f169ec76a3df9b813f3b8ce83ecf5cdca7557cb2c8a214fa47a5d68267c
ahh i can't wait too see him tomorrow,7957ba58b2a9224afb2697d44badb0bb895a4acbc4435f867f4c7b2ab09d6319339dc0c483682a1cf6940e32f68b4a37
if algebra was a person... i would take its mom out to a nice seafood dinner and never call her again.,3f22250d2b51821ddc0c0cd900d4ccc47da2de7bbf36f436c4eb01dda598fc01bd40fefb9c1e859a51d3077a7e56f42478a59360a036541ba89977722a424200a1b4cf48835d1045df3d437b6fcc70c83aaa1b56a97330f19a8ba2e421e07dbbb0aaddf461dec07d2ecdd6d1b3ed66f5
we have a test today too,488f11c393e53e820322810cd4f5d22c783d6b4ec380164484e8d517f0744121
trust me i know...,496190aee01d8b0326533e606eb957c4a9b964741ac20a7fa7351ce4321e37fe
you can do it babe!,dc98e6541e9a744c5082ae6ce84ce2ed1447078bd733abb167c0fe283298b871
i literally can't. i've been up all night and i can't pass these modules,f7005f0e695718917dc5be7cfb9ddcaf35b5bc80b155169208969c3b3ecef83af4592203fab3743bb4d39f859ffe6ea720b072593f404df459e08ee7cc8cf2c7ef1af11bf0492cfbffa635257ce472e6
yes you can mickey promise ya! i'll help ya today,b399f99a6214566b7edd00399fc8049cdd9d99b0a2e3a83ade4030f4c7086631357a4c365c227ad6471bccc661fdf2704cf8949d6ab4b53a1226c327992bc11e
love you girl. thank you!!!,b45dfb3e16f82c452df1fc87c269688ab43beb3975d79e4635918eb77b76aed2
love you too,cb0be112b2fd1da97d26daf46e79b9ed
"i'm still waiting on all this free healthcare, college, housing, and money from the government, that everyone says us native americans g",ccdf31076e977fc61d8a6fa7364387d7e51ea8dcaaa939de861d92894b505e2cd5908bea2392376b46e2a0332200a89a6b632ba97fac3032bb610a4ae4e4c56c1dc419ca64d764b46d91920cdeab5c11eb3fdf5d7570e52bc1adddfc09f99e7bb8c5ac2a4a4ecca594e90309f75f1feafa8703310596ee830c292c621105c93c96b608d6d17c72e1c03bd87e94e5e51f
"yeah, i could use a bit of that too",74d9a46dad9308a6c2558bcc0bbd0b03c2648c84edd056625d82bc58ef33b051f742ebb643e0b6a77432067eaf23310d
"yeah, i really didn't care for paying the penalty for not having health insurance when i was laid off last year",3ee35409b6dfed279cd6ae5693ce4d37c3672c1e8f3b5c81a1a03b2be63faf89285f7093860c1b2e7a7bc9502087f48f177b81aa221b554e812d975ab034863720f6ed9064ffd0f864526754745f230b532bafdab4a664ce3676941b6659b9ce129bb6d1befedaceb920dbb4bd14c0f3
the healthcare situation is actually better than when we were kids. but still not the best. er visits over hastings visits,dd6d4e1aad1c2bbb976e2521013cb815cacdcd2caea9afb763281720e285b7aae8b3c1730abcc214721dbe24249bf865ca15fcc7e66ab16cbbec8d333b54f46706ac302feb8cd77b551b35dfdf91e7ddd4b45e9521690c696b7b95a17fa502b64164d1ebd6647252c88acd490a8f2df9fefce36728ff3cb00573ec1734154187
"man, i can't count how many times we had to drop someone off at hastings, usually in the middle of the night.",0730cd6ec2e225cc2a204bb33e38d3a0d9f457a5703727efb70e89763f984c3be536205d914e35f290028345a3ced1ee93aa8104e7525474167a9b723bac5dab7d259d6ab654f33f60fc326c68f41474aa9e6fbbcbc84c8f86dbc9ad1a8dfc1830388bbe0d846b140ffd8b23668da2f6
long drive to get told your std isn't a pregnancy,e925468d355a83c2a6e9943e476bba609bf7515b128a8cf823610e98525d7a3810bb9ed7390489f4c8811aa7700720e87b22a4633c3e618918ab3a5e2442461e
can't forget about the time i had to take marcus butler to the muskogee er when he got pepper sprayed in the dorm parking lot,7600101c6553644377470bcd784359c8a9abceeae03657098bd1888caa072b7b4ef8dd536b7e49840a7a4df2a6cf82f69c5da41c02f2a27dfddc75bd0dbd44517f1e8616fc266e3aeee9af6fe172aceecce7776336880777239ca185eb009b039a27437b6ea855647f77a814ac6f57ba97d7c2e5eb0ec555af84ca309a2146a9
"i remember that, poor guy, he's a lover not a fighter",5217495475122b55c7dce6569e735a15bc10ae43d82a0a578438b1dfd25d42c69be6e2041bc458353b8d69dd098750388f30a3fbe5799d5bd4783b6394c19eb6
just pinned my first tweet on my profile! should be interesting....,24b13d0c4479984cf67af3b0a175413aac884f436031ac752acf2b6988cddbed00c60412cc60c4fc8ff631a446ca409c18513742bea3c548192ae7b22d46daddbf4c584bd5793daa7d32d3e1e4d1187c
you are so cute! enjoy your tweets.,acbc4eb961357ebbf2fe98a30b4b0af1a9442260cab56c9ed972f82edfc0bd3f0f40c4ce1d50d121d647d5b57410241e
"aww, thank you so much, gail! means a lot!",372f58af5a9eaafb7bfa013a4066399eb670aebc46a27ddf3779d7b98255daddf693bfe463a98e0f27ada44016681814
really mean it and your knowledge of music is crazy good.,270acfbfadc131e10566b803e12cc6a476ecd4f939e1bc23b0ff44411ae070a24d4f92ddc0791ad57a0cfebaa7e404d8f3bd2ef5eadb6bd8d5895bce19c66017
"oh, you're so kind! i'm just happy i can share my love of music &amp; country music with you.",4c8f59ca7cf9118aaf02924d3c6eab3f98e8fbaae18a8581739c92a65e1a932419ee328116afdba50f017900b291590ff812ca6b0fefebd1ad34f098abcaa32735e5f0c6170fd8a96e806a4e13ffd65498edb0aced9da8e5bd75e24f65c2fa52
keep it up girl!,53bc73e6fd2c3e5b378a19bb921137c5f25040290448af340183586b014a7846
"thank you! will do! if there's ever anything you'd like to see, just shoot me a tweet!",3fb1b88e477ea810ed3bb3317b191334ae6b795c248ab5333f2988211e0d0cadf935f2365ab722846e1917868fc51589c225c5a8f3a10550b8c13ece133194eb6708efc16483e281b1d43c806635e168630dcbbb0274bebc114b1e67bcce5033
"will do, from one night owl to another. lol",64230551ba8259987ce9a27e03945ce987a7974fde5570c101bfba302728186d4da84c6d69f46bb7321a6611ed50fa1f
i always turn my phone off when i take shrooms i hate to hear that mf make any sound while i'm high,a22cd4ece128ad341c38100678aa3efd5de3b4ecf00d8ca6f8bd3a09f42d130fad15523b72d41f8c2adb54d863593bc87ed6dd02f2fffff4cf0fab66978cd00e63dad9b464613397baf173583db5bac3c874e49ae68c184b22cfa941238d062fe69b2eeb299dfd1712d203776c7cd511
need to send me some,36e15e6940c6822bbdcde5106ae153b2526af797ae77e9ef0a84cbe5e5d5b863
i think ima start selling em if i come to ms,03d001934d2b640e17e188c45c843d2d7a7591b84fe99b1dd88bd8b9781603ce6e5ba6c205527340d5ab296b269470cf
bring some of that weed too! that shit so good,a2d807bc7199506445271eb8495144e31cdc93652c0a92ca26980734c7cb52eb397a4534d518e21e1755ea9e3a76f1b0
got plenty of that. i gotcha,f3109b9ef2df2470f3c34fcd1f7aec10fd59c580f8b7a6dbcdbf402cb540b41f
when you coming down,292f5cfdac829e1d6d43f901f18eeb67221e8340a4b635613fff504d634fb070
"but if you're in clarksdale, i can put you on with someone i deliver to",553fd15e92f0f9ad0ff01dbf4d3c61d910a055b45d28b6fa5524ab1c8939209fd024d1b035200e44054ec0df4d61b6e4d85dc3758edf1e89c1b21d4599541509a8b3ab57bd2c100a0056d7e582d6a531
i'll be there thursday,07e441eb8125e914473d6b109a4d74a904ba0da4f97ff85cced0718a03eba4d2
are you ok?,6dff9fe76013beae4ae23402f777db5b
yeah i was in the other room. why?,79aabb649d46f4140b10dd0a1c8e9b72dbde38c18441ea2fcb4e28b64cc680196d6c719c7c85dd3b0649971b61657975
with all the harassment and bullying.,f401d5b60a4a13e78ddfc40fa752c8fd699359b2182cc1509353fa3ec69f0bdbe1696caa19ae87c867fb105505e006d8
one of my other tweeps knows his identity. he's got an autograph signing business.,7bcdb6d423f7a8c44b63fcb7ca27e92440eecf0ae6b20b685c06cc91e2e7b9eb3d5ee0bd3b67da60a0f8b0f71bf6cc1d70c7f7ee1ca1c81f4ab2c8492987c29ab65f364d7eeaf03021c44ab93bb007baae99846f642db271822e43adc8bfbdb8
good! so if he follows through on his threats we know who he is. they seldom follow through but be careful.,fd8c4dc5c5b2045d06f0c3570e04b07afe7926b11392e6ead9cb356ee5a4615c860bb24f457acce6ac1b040e8274093beaa80941b293b386c5d2606a9d90573fe61ab497a0d1ae6bf3b6380a2f6a46eda94819d1303c0b8c5b47c5fa82bb282155f9fcca633aa4aec373c906b312c99d
he's in the celeb industry. they get wind of him targeting people and his reputation is shot.,25a1d0243899dc20f21514819fb436fd5ff6c56d61577fead8e71afb3bc0e81e3d542e3b8a30c839494b596318c60651bdc73e28e6e5adb86bd50ed31e2cc768a1e3d60d2df240c4e63afec229c4879f67bbed113cf47fbc6e53fc11fa773dd6
i've taken screenshots of the abusive tweets.,aab6e71a7a9d63f978f7d77a1c79cfb3526dca8370ad89f531a5c7c9a4885d248157d0070162d94f23cbf84c5d0defa4
thanks love :),8d87f025c0c3b6471b2455be1d9a7144
i actually miss reading books rn.,b6f037d703e4376370983fe6cb56332134912cdfc0745de519ab2fe5ceeab7fe0ff4c57ace5e001f1084e9249ee0e151
i actually miss the shit out of you,c610d39815a4ae3473a1800f1d327da4a3e1bfd0a0bfaaa74b75fb5357ab60827c135525192d31dff2bcd02117c47adb
aweh vannie! i miss you too. college has been keeping me in my toes and i work on weekends.  i do miss you a lot.,22c41ed3eb56f2ad239cd5e12d4f8530a861ac0fca24f7a8a34ef6ff0b5812cf5a36285a7edf36ad08a718459eb281dbb4208cc8fc7e616a5c85ed5d9df9c6f05ffc946de95d44d2f0e89e61eb6f79264354a2bb0f032b64ea764f33f9a43190092dd9bdd932dbc58a638db81e7c4adf20b3d6a066b4f4680cec514840c8fc80
dude same between work and school full time i don't even have time to breathe.,477dac00a9858d6b2c872f3027639d7d181ff4451c8785206a8141449e003504b5dc7e9dfe881df8f4fbecc7c465b9491966cf82c4444ea08edf946d965c9c591ed8f116f03ad37025faa0d9ca9a4ca7
then how are you alive?,9268a3a35ad4b285dad919f1c8acc49b47e5c2e8d1ac3c4ab530668eaf0b4d7b
i'm not dude,b5f6fa20ae9f2b6f81b73695aaa86548
then how are you talking to me?,3ab787f78b3dec80585ed08d418eade8a23081b2c42804ecb82183302bd93cad
i'm a ghost,360994a91eb6e42793e14709b573fe0d
please tell me i'm not the only one who hears j michael tatum's voice when reading jumin's messages.,87f0a527880954f41f21740bba61375d87627eeff47897e0db752539bda62c8ec6880f2c2625bb707836ceabde75ca62916484659de08d09ba629017cdadb4b6f2daea476681a06154e130d1111b35cef6c7a677179a8e0b42ca2ab826920987d181d8a380d1a95261773ede4da6ac71
"let's be honest, if mm was an anime and if there were to be an english dub of said anime, j michael tatum would probs get casted as jumi",b5d1ee79e0c2a1a972bc6c8c7d87141747af96b349da879b8d9fe7415bfd8114d471e26607581ebe9c6f34f132b14674958ffea417b1aeb27c0c06817acb73e019d73d89e4e583bb2a367c14c0bdb86076e2a482ff9c52ca05f2222963f7782274da4eb5be79d0440a22887422980ce26fee62d1f270d57ff9a16a1085fb77257f91ee76fb25049260ba678a20b18a08
i was just thinking about this the other day he would 100% be jumin,02a415e0197b422b26fac946ba430f38c765445d9e47ee37a31bd3333eb32e84ad59735078b3299be2469cf1a874a00b5d815af9c56633f9c7656e5d7a2352ac74f8740f5d7cbe73b6c33d1c3b955167
yes! i knew i wasn't alone in thinking this!,31b2396325704d73f9bae82a5fcfe3f28f51dada27ae0bf5274108ea9721fe9103fe2c544eea4eeb1120d440c7b680e8
and i feel like yoosung would sound a lot like whoever did the va for nagisa in free,7780b6ecf957419ec36577f8bebdfad2671f62e0212f1e940ab55048bf0d4744916a490348cf04209370574e9cccc1e31d13e875f5df02c27d165e868cb99e563725227593ecedcbd30f26201f90d53eb225a6ff6088ef37a474f649fc8b9faa
definitely! i'm not sure who would voice seven though.,159530f0f48ad1400a695b663d9de900b7248bcd29021633a941bd542302efacd442fded23d619f359a1ff339a2ecb207728cafbc0cd669d14b548f6a01e7f04
clifford chapin. he voiced hide from tokyo ghoul.,c6b3f8071109f055680eaf9b670d6e0e13fa88fe6e839888bb345c4bacc26776d0ccd302b00d1efa99d8f5f86a031cf2daa13f5449feb27e21cc28a8e6c0b46d
yes. he's perfect for seven.,309efac3b14208b208d6f280f57c68b2df87708e2800c2f636b6f76b4ab46f7f
right??? i can't quite figure out who zens va could be though?,2e9df9de3f943db01b20c1636afa5130b7c7621c08b4aa06ca304a49b1b23834e85632427ea6d5563bb179617ba97c7c0a0d689a3c3698dabe4a551589055872
nothin like gettin together with the guys and just having a good genuine conversation,67e8a96150c2a1693f01a64ee5bd24b7cf9b13bc5df0fb93acf4a24bb1ea6d09f0b7c9f959671e5da829cc1b6a9dc8037a9d6d3ac4e3725a1887bf424b6f69a7dc9ae4b3b4da351b70ea89cd86169864b9ed765264e311e45200be3c9bf9704d
mf,7a54c8b5b4efb1f024331353b5efb8d4
c3 &gt; me,4835dc4487dc04f632c2c20bea37112f
ain't even deny it!!,9d6d4994bddbe5e466080beced6fc87f0524739245bf8dcbf0b610a0b25c7de8
you know wassup lol,8ee4d20ecaacde8644e80fddb2593ac2afc04403b86e038d12f81cae9c40a8b1
you can have him. he ain't shit anyway!!,b42259e5268c3dd65cafa841df20bbd6bb84a0c11ae12ee8a88c9d6bf9d5eab11a7fe10c81da5321e805276071229afb
omg,2b4f472edf68214b6adb17f5e65c92e7
it use to be our god! you've become this selfish person . you should switch gyms!,969b42b62120c54afdc61bcbb497a4a84ca26a4e6aa39977fb44dc0ffa205b84705e1e397cc843ef8085ee0b7c9a0308f5353f46f6194b8bb9bca505e3636b36f7bf4340cdfc1400ff929a0c7bba8ca1f76b8778cff70d1852e70bfad91630c6
this women really really knows how to fucking piss me off .,22a943226033c02fbb1eff1d697d9c661fab764620abd4981a72a4f153ec14bb3cfd9d5927993d649ccc0f852f6480e6f46592b4d2cf8d21d3ba135219e74b5a
@ me,0945093fded82ca8a9ad663537c2f543
nah all love your way boo.,4c5c7be153fc9c3a597fd62f92471a59b7119145d7829ed75f43422ea70b0734
lmao. you alright?,e4326121120d11df66d9eeec80556f2e340dcf1aeda115e11ead69a2b32498a5
i can't stand my grandmother .,b36b0e04ed0933285a5ad3da54bea8018cc41f4cd48d3c41dc2eecb2e2a3b1f9
ughhhhh this bitch. you have class today?,3d59855ac3d8a5ade78f119c897f7af9f7a2cfec802bbdd7a474f60aad681c442558de3f7f943dfaa5195b020f5e5522
yup in class rn.,1878a0f7b6f5d3a6b5fe6acd9b7cbc637a7320e5389ee3fd1d9dc37c012a4cce
we can chill after if you want!,26a32f2182fed7390c907c38c4b0388b4878ff3bcdbd054ed4724771eaf452a8
i have work!,73d0075c73018ca68ca97569ce5fb9de
"i need to smoke, this cold turkey  not going",e61833378152c1159764bb5be593cdb7f1a421064b5da56e5b57041b74bb1c29f121e6c2cab7443a20a45743c30e7a79
idek why i'm up bro i can't sleep,86a5676219be10652635deb0bad60db28b43f6e05fa8d4884994535de0a0694a5e6a7f3659e1a048bbcee82d59cb5c0c
nigga i ain't even been sleep yet smh i'm salty,fe1dd11b8e01a02564393b909f6cf4862b81b75ff2ebd768232eda0f3d5a63d53cbe16f01d6ab0b4a51de13f4f44995a
ctfu nigga why,5ece53a2c517f499360626b313439663
bro idk i just can't sleep,c7aed0ed2326e9171f075cb77d348e68b2b47c81b08bfd72a3cc1de10e86bbe6
shit weird ain't it ?,c37b1dd008b7221c4ec57ebbf3934a41b2434edf9bf1770f9c37b8aa3aff7045
this just my life bro i'm not a big sleeper,f21bcef87be0230e7416e10b90cfe6502c1a6bd3ab5c7963547b6117f38d2a613f8e45a505ea53a0fec7a8c4031be2e4
shit i am  a nigga need at least 5 hrs a night,eb723bcf6b12ddbdce6f36fb12c6f6c530b5804fcb7d6ea56ba808875e9b4dcbee71e95577781a98ea954e79792d15ec
"checking amtrak tickets for blfc cabin, bed, private, bathroom, shower evetything $3400 4 days. flight 6 hours 400 round trip xd",3debdf6396e7aa88514f1b3278d042bd1e3254db4fd36909015696424577cc5ef85d8c4d2771091bce9397cfddf7dbe9324871a77c3eee265612ca5c995dd4b2d903dd98719fb4c9af8b4fac1de4a2745eff3b6634a0441a2687d89523257b78b308471af261754ae3a5099f89436c9ddb1f7ab7d31de7f5f80d430e2e77fb4a9eda79583a21109a4e7143b9b83b5706
"*everything. that includes three meals a day with package. takes 4 days from my house. beautiful trip, love it but alone :(",eb22136273de18aeb27b6fb0f3f6e820e090e715ab60fd04eb948ae211c155243d24436e328878b0453124f5f48b8eb1c5e59866455d9c6ab5f4bb6eaf865a4d00a666dff58b0805369f8329c64a14a099ba76be97217f469ea7bb3b34ca8604c4d72eb2ec05fb85bfbe86cbd774f699c0487fd82377f90261b47949e9593cb0
"except for the solitude, seems like the trip one can dream of =)",6952ee47cd49501f4bb0be7ee9f547c3fc6767c0d8ec0aaa26d14f6bec24397f51251562d37adde7ba545235f88ad5bd0d9cc64fa734d42f4b171e15e9d4ea8ad8c5fdb8e887e8ee05d10e9a8851f81b
it goes all across country and through rocky mountains. if anyone goes i will be happy to go too. hate alone trips.,e1ae5d4f202fce7dad679b9be59e2688707ce88ac2fabffe4ef6b3ab9a1d80551c7b586ee9f04cd1e7cf2babdde6a36969ac064a1b2cd4cc48e5e3d38afab38120aa2ef33dc624e01ba1e2221e8ae1e7fcb862307e6e454b7002a523c492ceb1ab40665091dc152ea0bbc899ba51a8030143b81226da4256edcaa5c3429c2029
"sounds like a blast, but an excursion like that is out of my budget for the time being =(",a91616668d1ab9b221e386f3c3942e67b628acc76eeb8d633be9dd5c340d11525401f7b857a489d5565d8f3f3da54516e176d3aad7d9623effd33d962fc22ce4b0848ad2c3a019095b6f8066aa7ae4a0436f1e5e62f82b18fa83e813ab7bd96f
someday*,acc2e2af238684bbfb4d20a297b60ee6
"with hard work, i'll join you one day for a retreat to remember, no slacking for me ^^",f0a0dc0bb39286885b98b0a27aa30160df0005c71350f489fdc08562f8029b8bd7fa6e9858e7892bda47de1e927aeca702966478921a432f7dfed601e99b54441c66b7549954faac26a3c178f187fa24f4aee7aa9ec79012592bb8180590fece
i would love to get a bunch of us together for a ride to blfc. #memories,3dc33559561b46b374f1854d4b3574d998bdf5ed8e2e263730f62ee3f2bd5c8de7b35284e521d512881ce41fe926a71ed1b0f2447bfc3a91f5104ac4036d9086dbe64a41b62e78ce5773cca2ee7f72c2
"would love to do that, and i'm sure we could find others =)",2673289f053b12b929677493998fe76639234ff42f16cc1a5bc619a0522ffbd1ed6b978e7d96f8579699fea0affb5a87e326f364c61b5a16c92e3a95f5bf7384
it is barely going to be wednesday and the type of fuckery i've had to deal with is beyond me,47a5f7467167cb7e5b6d40b1fd0d989197a8fe170a4e7628a8e254b218685508d1360d6633ad6aded3f27285a91c03f1391b7fb225c7650dd149c0605e137374e5f3895396c80122035d938baedaa06e16843b9b65a4ecee3f6035a42d134b69
go to sleep,d08c911989cd15da99ce8cf399e422cd
i just got off of work lol,f18146b22e52fb2f362bb43a52de0ae5741d980676f4ed00d88153f03b8cfb49
"yo, wtf rod quit?",8bb181804bdb717edb1f31f09c8fa70c5fd5c29e382b415837871f2a170dae15
yes over the phone,4b2494bf89faddfe5037b5ad27f0ce00af5e3b7a4dd43126cb8469d525e5cb4e
but why tho,2815b435d56d2c0fb56961bc79ddea60
he got a better job.... and it's naomi's last day next tuesday lmao,7f99644f0a77df52fa66d111dcd99c67d3d6459370d3996d4292a549e45facabd97abf25dd81eea7b4dd01b7acfa22646298aea09e9db81cf3f6c2f7eeab8ba5f4a7f14cdc1a61ffe809f00eb75e2116
wow she would be leaving,1005812ff86e9e71773af0af76dda078cbeea54f4585e98a1a6aacb6550fbde9
our new gm is going to be from vegas hahaha hopefully she's cool,f53962f5007adda2634a3f41a3600843203f0834a92a2795d63b0f5f541827a666fa8490a2c0915da8d1f704b687d05a8e0fb36c0ca26fc4159b3b59f8dfd4d19feadc19356b7c38d1a6f3236c2aeafd
i'm stuck between wanting to cry and rolling a blunt,0ab33838eae7364e45c50a10b1274ec820bd8a792701643f65fa2e78a37605798dfd6407b1ffe1fc2daeb20eb4184c398ce10292f7d89a232f51ea7c727f1377
aren't we all?,e9b186b93106407a91bac8fd411383a1
unless you are police omg,f5cbf3f637a8dd4790a6d1d2cf50f42d9c0ea5dfbf5f29c4822ed25932b0d2e3
am i gonna have to keep an eye on you?,d7f1dc22feba762b465b07d70bdffe8be59c2592fc79c8c07543d4c1cfdfceec2633c122a09d82cfa415ac91f7f5e46d
hahaha,8a331ec61f9f613917d13f484f704a27
that block button is itching,2a2242e201be0abdc492f65ff979ee101491597f647f804f801c73772c41e0da
did i offend you man? never meant to do that.,ae2027d6d5101cfed43e24961cf1a23e061313195069c04a65a11a996847b35a3ed3d29bb71b57638f655db039382d94
u didn't i just feel uncomfortable. would appreciate if u had some pics or something,e00bd8e0045ae7ce7060b753308314be9cc4adcc251513ae7d86b6c2ca32c6b613082233b2d85e3e16fad47783e184d9c11b9039a73fd25efc83bd6fb33d5913a6a0b157a762f5842932f5363b74afd16d390d94e5105028c8a950a848ddf70a
pics of me?,6a0d0ed9fd3932604cfdd6003fd1ea4d
3rd grade teacher questioner we had to read around 1st few days of school my favorite song:2ofamericaz most wanted,cd6684b33db174b9ed107413e0557af585e9b70c3c90409f5952ea0ef7c44f72868af997ff8c227358a769208b33309245d0fada64f7b5fff96c82d6b61af53c90f2093495f6e60737f49707614d18f834a0e95ede07deee215e9f47118af384460194caa7e214d54e6b575da65f0ad1a9cbf8002af9b743a6157033f6405979
@ a private catholic school they called my mom&amp;she took away my radio would never let me have a parental ad sticker #90sprobs,8ae542251d911b1750678325bf16bb648e7663c43beae92a8613c7eccb9bc28e324981ae41c7c2d85cc897ea2f9f57905ca253a8a51fd928dc55f6676791c574f1a95e787acc942a8b7773004389f66f4aafb156fc3aed74f27f30384966987467234225aa3cef90f3283d83cc31af733f0ce0ce6f91687ac31225cc45ae1bc10c508cc1e950ebb06cee230385e807ed
took slim shady ep &amp; offspring americana tapes to elementary school &amp; got suspended 4 a wk. #wellworthit #1999,3b0eeb39d32048560476ae87cbb8b280ce6eb67488a2f14cd538b8e0b8e136c77c7a852f1afc4e52e05c2155894ab421cb121186d086011298528e091d64ddd27af0181d6310f153d16b73ff0829725058c129876ce50f20e2f81c6084ff676be217c7dc9d7659f64a83c160c0e5705901ead0e11f33d202487febc030ae8188
